order_id,order_date,customer_id,customer_name,region,category,product_name,quantity,unit_price,total_sales
3814,2024-01-22,C305,Customer_546,East,Beauty,Shampoo,5,623.83,3119.15
3815,2023-07-19,C022,Customer_287,South,Electronics,Smartwatch,9,353.29,3179.61
3816,2024-01-12,C272,Customer_788,South,Furniture,Office Chair,7,814.17,5699.19
3817,2024-03-18,C992,Customer_207,North,Groceries,Milk,2,247.2,494.4
3818,2023-05-06,C925,Customer_754,North,Groceries,Rice,5,943.62,4718.1
3819,2024-10-07,C176,Customer_855,North,Beauty,Lotion,4,675.38,2701.52
3820,2023-05-14,C168,Customer_614,West,Electronics,AirPods,3,764.19,2292.57
3821,2024-10-09,C849,Customer_725,West,Beauty,Perfume,6,584.53,3507.18
3822,2023-08-01,C442,Customer_271,South,Groceries,Juice,3,490.96,1472.88
3823,2024-04-23,C503,Customer_844,South,Furniture,Bookshelf,1,720.83,720.83
3824,2024-03-09,C267,Customer_630,East,Furniture,Office Chair,4,378.59,1514.36
3825,2024-06-08,C915,Customer_415,South,Groceries,Eggs,9,40.48,364.32
3826,2023-07-06,C999,Customer_246,South,Beauty,Lipstick,9,637.48,5737.32
3827,2023-09-04,C211,Customer_367,West,Clothing,Sneakers,8,332.57,2660.56
3828,2024-06-08,C634,Customer_446,East,Furniture,Office Chair,6,688.85,4133.1
3829,2023-04-30,C385,Customer_988,North,Groceries,Rice,4,625.41,2501.64
3830,2024-01-20,C757,Customer_203,South,Groceries,Milk,6,573.35,3440.1
3831,2023-05-20,C687,Customer_786,South,Clothing,Sneakers,5,493.18,2465.9
3832,2024-05-27,C261,Customer_286,South,Electronics,iPhone 13,4,624.76,2499.04
3833,2023-04-30,C430,Customer_581,East,Electronics,iPhone 13,1,757.79,757.79
3834,2024-09-17,C985,Customer_349,South,Clothing,Sneakers,6,778.87,4673.22
3835,2023-10-15,C788,Customer_338,West,Clothing,Dress,6,150.13,900.78
3836,2023-01-22,C704,Customer_663,East,Groceries,Cereal,2,282.3,564.6
3837,2023-05-10,C149,Customer_178,South,Electronics,Samsung TV,1,437.9,437.9
3838,2024-06-11,C259,Customer_785,North,Clothing,Jeans,8,932.51,7460.08
3839,2024-04-22,C343,Customer_774,South,Beauty,Perfume,2,110.91,221.82
3840,2024-04-30,C442,Customer_685,North,Clothing,T-Shirt,8,278.44,2227.52
3841,2024-08-06,C797,Customer_663,South,Electronics,iPhone 13,8,943.34,7546.72
3842,2024-09-24,C541,Customer_955,East,Beauty,Perfume,1,661.02,661.02
3843,2023-05-08,C869,Customer_991,East,Groceries,Eggs,3,40.78,122.34
3844,2024-06-26,C483,Customer_262,South,Clothing,Dress,6,467.87,2807.22
3845,2023-08-29,C649,Customer_540,South,Electronics,Laptop,3,506.99,1520.97
3846,2023-06-06,C717,Customer_253,East,Groceries,Juice,3,671.68,2015.04
3847,2024-02-03,C405,Customer_987,East,Beauty,Lotion,6,479.63,2877.78
3848,2024-07-09,C715,Customer_233,West,Electronics,Laptop,6,599.72,3598.32
3849,2024-09-15,C295,Customer_839,East,Beauty,Face Cream,5,583.86,2919.3
3850,2023-06-23,C928,Customer_507,North,Beauty,Shampoo,5,34.63,173.15
3851,2024-02-13,C030,Customer_627,West,Clothing,Jacket,9,405.83,3652.47
3852,2024-08-08,C492,Customer_827,South,Groceries,Eggs,8,309.6,2476.8
3853,2023-02-18,C036,Customer_311,West,Electronics,iPhone 13,7,258.38,1808.66
3854,2024-06-13,C542,Customer_039,South,Beauty,Lotion,5,933.36,4666.8
3855,2024-09-18,C247,Customer_923,East,Groceries,Rice,7,122.62,858.34
3856,2023-02-06,C924,Customer_995,North,Groceries,Juice,7,53.77,376.39
3857,2023-10-22,C622,Customer_114,East,Furniture,Dining Table,7,763.74,5346.18
3858,2024-05-27,C096,Customer_294,West,Groceries,Eggs,3,697.28,2091.84
3859,2024-02-28,C570,Customer_423,North,Clothing,Jeans,8,230.07,1840.56
3860,2023-12-22,C207,Customer_564,South,Groceries,Eggs,4,348.88,1395.52
3861,2024-10-01,C565,Customer_213,West,Groceries,Eggs,6,233.32,1399.92
3862,2023-07-23,C811,Customer_850,South,Beauty,Lipstick,2,558.29,1116.58
3863,2024-09-02,C767,Customer_137,East,Clothing,Jacket,7,261.5,1830.5
3864,2023-12-12,C566,Customer_065,East,Electronics,Smartwatch,1,315.7,315.7
3865,2024-07-29,C032,Customer_868,South,Groceries,Milk,2,438.52,877.04
3866,2024-04-25,C243,Customer_192,West,Electronics,Smartwatch,2,727.3,1454.6
3867,2023-09-14,C561,Customer_648,South,Groceries,Milk,4,302.64,1210.56
3868,2023-09-11,C520,Customer_735,West,Electronics,AirPods,5,804.43,4022.15
3869,2023-01-29,C106,Customer_283,East,Electronics,Laptop,5,470.22,2351.1
3870,2023-09-19,C035,Customer_113,North,Beauty,Lotion,8,839.91,6719.28
3871,2024-06-25,C053,Customer_859,East,Furniture,Bed Frame,4,460.41,1841.64
3872,2023-06-18,C369,Customer_242,West,Beauty,Shampoo,1,774.43,774.43
3873,2024-05-19,C610,Customer_034,South,Groceries,Cereal,5,28.91,144.55
3874,2023-08-12,C771,Customer_529,East,Furniture,Office Chair,3,448.16,1344.48
3875,2024-04-18,C112,Customer_413,East,Beauty,Face Cream,6,835.65,5013.9
3876,2024-07-20,C145,Customer_668,South,Groceries,Milk,4,732.47,2929.88
3877,2023-12-01,C930,Customer_827,South,Clothing,T-Shirt,2,468.49,936.98
3878,2024-01-15,C155,Customer_784,North,Groceries,Milk,2,860.59,1721.18
3879,2023-01-11,C528,Customer_012,West,Beauty,Lotion,8,514.92,4119.36
3880,2023-04-07,C283,Customer_195,South,Electronics,Samsung TV,4,498.55,1994.2
3881,2024-02-23,C310,Customer_677,East,Groceries,Rice,9,185.54,1669.86
3882,2023-10-14,C772,Customer_704,West,Furniture,Dining Table,1,193.42,193.42
3883,2023-03-08,C444,Customer_727,East,Groceries,Juice,3,657.1,1971.3
3884,2024-05-15,C990,Customer_314,West,Clothing,Jeans,7,753.64,5275.48
3885,2024-07-30,C644,Customer_235,North,Electronics,Laptop,7,367.26,2570.82
3886,2024-08-13,C611,Customer_943,South,Furniture,Sofa,6,754.95,4529.7
3887,2024-06-11,C944,Customer_449,South,Groceries,Eggs,6,425.48,2552.88
3888,2024-04-13,C648,Customer_562,South,Clothing,Sneakers,5,147.67,738.35
3889,2024-01-15,C805,Customer_154,East,Beauty,Lipstick,6,74.48,446.88
3890,2023-02-12,C046,Customer_675,North,Groceries,Rice,4,455.62,1822.48
3891,2023-06-02,C706,Customer_770,East,Beauty,Lotion,4,869.78,3479.12
3892,2024-07-18,C790,Customer_595,West,Clothing,T-Shirt,1,386.78,386.78
3893,2023-06-17,C317,Customer_228,East,Beauty,Shampoo,5,356.27,1781.35
3894,2023-07-13,C671,Customer_287,West,Electronics,Samsung TV,9,819.36,7374.24
3895,2023-10-06,C972,Customer_458,North,Furniture,Sofa,2,20.85,41.7
3896,2024-09-15,C215,Customer_399,East,Beauty,Lotion,6,637.79,3826.74
3897,2023-03-22,C381,Customer_109,West,Clothing,T-Shirt,3,276.52,829.56
3898,2023-01-01,C120,Customer_456,North,Electronics,Laptop,8,155.8,1246.4
3899,2023-07-31,C923,Customer_996,East,Clothing,Sneakers,2,836.45,1672.9
3900,2023-01-07,C231,Customer_254,South,Electronics,iPhone 13,5,633.22,3166.1
3901,2024-02-09,C980,Customer_010,West,Electronics,iPhone 13,9,510.92,4598.28
3902,2024-01-19,C078,Customer_425,East,Furniture,Bed Frame,4,108.5,434.0
3903,2024-07-01,C792,Customer_923,West,Groceries,Juice,1,421.76,421.76
3904,2024-09-01,C867,Customer_378,West,Clothing,T-Shirt,7,584.71,4092.97
3905,2023-06-16,C085,Customer_522,South,Furniture,Office Chair,5,273.83,1369.15
3906,2023-12-01,C308,Customer_262,West,Electronics,AirPods,1,942.49,942.49
3907,2023-07-04,C680,Customer_865,South,Electronics,Smartwatch,2,88.82,177.64
3908,2023-10-06,C925,Customer_229,South,Electronics,AirPods,4,687.39,2749.56
3909,2023-10-23,C237,Customer_978,East,Electronics,AirPods,4,810.09,3240.36
3910,2023-07-29,C246,Customer_448,East,Beauty,Perfume,1,819.32,819.32
3911,2023-04-04,C886,Customer_037,North,Clothing,Jacket,2,338.96,677.92
3912,2024-08-23,C034,Customer_039,East,Clothing,Sneakers,6,549.56,3297.36
3913,2023-10-04,C856,Customer_152,North,Electronics,Laptop,3,636.74,1910.22
3914,2024-07-04,C601,Customer_760,North,Clothing,Sneakers,3,897.07,2691.21
3915,2023-07-27,C434,Customer_797,West,Electronics,AirPods,3,399.3,1197.9
3916,2024-02-27,C613,Customer_244,West,Beauty,Perfume,7,34.72,243.04
3917,2023-02-19,C192,Customer_916,West,Groceries,Cereal,8,651.63,5213.04
3918,2024-08-15,C993,Customer_884,West,Groceries,Rice,2,565.35,1130.7
3919,2023-05-23,C089,Customer_544,South,Clothing,Jacket,7,90.38,632.66
3920,2023-03-03,C095,Customer_017,South,Groceries,Rice,9,286.52,2578.68
3921,2024-03-13,C823,Customer_522,South,Furniture,Dining Table,5,142.07,710.35
3922,2023-10-28,C116,Customer_963,East,Furniture,Office Chair,6,859.01,5154.06
3923,2023-06-01,C717,Customer_810,East,Beauty,Face Cream,9,438.75,3948.75
3924,2023-01-28,C977,Customer_583,West,Groceries,Cereal,4,413.07,1652.28
3925,2023-06-15,C465,Customer_783,West,Furniture,Sofa,6,579.34,3476.04
3926,2024-08-05,C750,Customer_117,West,Furniture,Sofa,4,395.23,1580.92
3927,2023-05-08,C995,Customer_226,North,Furniture,Bookshelf,8,173.88,1391.04
3928,2023-11-25,C222,Customer_173,North,Groceries,Milk,4,257.18,1028.72
3929,2024-04-14,C821,Customer_157,West,Furniture,Office Chair,4,487.71,1950.84
3930,2023-05-06,C533,Customer_112,West,Groceries,Juice,7,968.48,6779.36
3931,2024-01-26,C893,Customer_307,South,Clothing,T-Shirt,9,551.56,4964.04
3932,2024-05-12,C278,Customer_320,West,Furniture,Sofa,1,120.52,120.52
3933,2024-03-19,C363,Customer_372,West,Furniture,Bookshelf,5,315.27,1576.35
3934,2024-04-20,C726,Customer_032,West,Groceries,Milk,4,880.88,3523.52
3935,2024-05-25,C763,Customer_935,South,Clothing,Sneakers,6,168.79,1012.74
3936,2023-12-26,C002,Customer_194,South,Groceries,Eggs,7,51.62,361.34
3937,2024-09-20,C925,Customer_756,North,Furniture,Sofa,6,367.84,2207.04
3938,2024-02-12,C676,Customer_285,South,Electronics,Smartwatch,3,381.89,1145.67
3939,2024-02-29,C228,Customer_471,North,Clothing,T-Shirt,7,936.44,6555.08
3940,2024-01-18,C722,Customer_378,North,Groceries,Eggs,2,715.42,1430.84
3941,2023-03-22,C504,Customer_527,East,Electronics,Samsung TV,8,259.92,2079.36
3942,2023-06-23,C778,Customer_532,North,Beauty,Lotion,1,208.07,208.07
3943,2023-12-31,C034,Customer_736,East,Beauty,Face Cream,6,902.21,5413.26
3944,2023-07-18,C772,Customer_620,North,Electronics,AirPods,3,852.92,2558.76
3945,2024-04-06,C024,Customer_216,East,Clothing,Jeans,2,551.32,1102.64
3946,2023-11-10,C804,Customer_327,South,Clothing,T-Shirt,7,834.43,5841.01
3947,2024-04-26,C921,Customer_208,North,Beauty,Perfume,1,308.58,308.58
3948,2023-02-23,C262,Customer_282,South,Furniture,Bookshelf,5,945.6,4728.0
3949,2023-10-31,C183,Customer_423,North,Electronics,Laptop,1,570.65,570.65
3950,2023-08-15,C782,Customer_624,West,Clothing,T-Shirt,9,814.12,7327.08
3951,2023-02-25,C037,Customer_178,West,Groceries,Eggs,7,529.34,3705.38
3952,2024-07-31,C352,Customer_623,North,Clothing,Jacket,5,495.45,2477.25
3953,2024-01-17,C659,Customer_221,East,Groceries,Eggs,5,419.93,2099.65
3954,2023-05-26,C299,Customer_861,North,Electronics,Smartwatch,6,56.03,336.18
3955,2024-02-26,C439,Customer_783,East,Clothing,T-Shirt,3,597.93,1793.79
3956,2024-05-01,C991,Customer_711,East,Furniture,Bed Frame,5,810.3,4051.5
3957,2024-03-28,C039,Customer_252,East,Groceries,Eggs,1,96.16,96.16
3958,2023-05-07,C762,Customer_953,East,Beauty,Face Cream,3,905.29,2715.87
3959,2023-08-20,C374,Customer_526,North,Clothing,Dress,2,576.16,1152.32
3960,2023-10-10,C542,Customer_090,North,Beauty,Lotion,3,117.88,353.64
3961,2023-12-25,C069,Customer_163,East,Clothing,T-Shirt,7,361.91,2533.37
3962,2023-06-01,C052,Customer_654,North,Groceries,Milk,2,667.13,1334.26
3963,2023-06-06,C424,Customer_669,East,Groceries,Milk,4,530.29,2121.16
3964,2023-03-22,C840,Customer_271,North,Groceries,Eggs,5,900.76,4503.8
3965,2024-08-31,C704,Customer_516,North,Electronics,AirPods,1,813.6,813.6
3966,2024-08-05,C030,Customer_143,East,Clothing,Dress,2,159.58,319.16
3967,2024-02-15,C016,Customer_111,East,Electronics,Laptop,6,659.67,3958.02
3968,2023-09-27,C379,Customer_162,South,Clothing,Jacket,8,325.13,2601.04
3969,2024-04-23,C197,Customer_243,North,Beauty,Lotion,4,790.8,3163.2
3970,2023-12-14,C798,Customer_149,West,Electronics,iPhone 13,6,137.22,823.32
3971,2023-04-15,C416,Customer_426,West,Beauty,Perfume,3,904.52,2713.56
3972,2023-06-13,C928,Customer_867,East,Beauty,Shampoo,5,800.98,4004.9
3973,2024-06-19,C320,Customer_118,East,Beauty,Lotion,6,787.92,4727.52
3974,2023-02-15,C599,Customer_040,West,Beauty,Shampoo,2,702.56,1405.12
3975,2023-03-24,C420,Customer_664,East,Beauty,Lotion,1,281.31,281.31
3976,2024-08-04,C650,Customer_983,West,Furniture,Dining Table,7,577.26,4040.82
3977,2023-09-22,C676,Customer_412,North,Beauty,Shampoo,2,490.71,981.42
3978,2024-07-26,C464,Customer_759,South,Beauty,Shampoo,2,288.76,577.52
3979,2024-03-21,C001,Customer_702,South,Beauty,Shampoo,8,885.84,7086.72
3980,2024-08-18,C557,Customer_954,South,Beauty,Lotion,9,627.39,5646.51
3981,2023-04-17,C904,Customer_118,South,Clothing,Dress,1,131.48,131.48
3982,2023-11-19,C747,Customer_750,East,Groceries,Juice,8,440.63,3525.04
3983,2024-10-05,C103,Customer_871,East,Groceries,Rice,8,33.94,271.52
3984,2024-07-03,C114,Customer_379,North,Clothing,Jeans,4,681.58,2726.32
3985,2023-08-05,C238,Customer_173,South,Clothing,Dress,9,365.6,3290.4
3986,2023-07-01,C501,Customer_562,South,Furniture,Office Chair,2,764.49,1528.98
3987,2024-05-05,C373,Customer_233,South,Furniture,Bed Frame,1,998.76,998.76
3988,2023-02-13,C314,Customer_937,South,Groceries,Eggs,5,892.89,4464.45
3989,2023-12-16,C052,Customer_721,North,Beauty,Perfume,6,578.53,3471.18
3990,2023-08-30,C782,Customer_945,South,Beauty,Lotion,3,86.26,258.78
3991,2023-03-11,C185,Customer_145,West,Beauty,Face Cream,9,750.66,6755.94
3992,2024-01-01,C246,Customer_187,West,Groceries,Cereal,2,421.89,843.78
3993,2023-05-19,C040,Customer_601,North,Furniture,Dining Table,1,582.93,582.93
3994,2023-09-29,C351,Customer_009,South,Clothing,Jacket,2,888.12,1776.24
3995,2023-12-19,C793,Customer_358,North,Furniture,Dining Table,4,289.41,1157.64
3996,2023-12-18,C702,Customer_236,South,Electronics,Smartwatch,9,107.14,964.26
3997,2023-10-20,C805,Customer_332,East,Electronics,iPhone 13,9,181.49,1633.41
3998,2024-01-01,C649,Customer_983,North,Electronics,iPhone 13,8,928.73,7429.84
3999,2024-10-01,C019,Customer_148,East,Groceries,Eggs,7,176.41,1234.87
4000,2023-12-16,C862,Customer_853,West,Beauty,Lipstick,7,902.37,6316.59
4001,2024-01-07,C662,Customer_330,North,Furniture,Bookshelf,3,500.55,1501.65
4002,2023-07-15,C610,Customer_909,South,Furniture,Office Chair,7,156.9,1098.3
4003,2023-05-11,C407,Customer_609,East,Electronics,iPhone 13,4,996.77,3987.08
4004,2024-08-17,C739,Customer_657,West,Clothing,Sneakers,2,204.84,409.68
4005,2023-06-11,C697,Customer_717,South,Furniture,Dining Table,2,414.76,829.52
4006,2024-03-20,C450,Customer_994,North,Beauty,Perfume,1,655.54,655.54
4007,2023-11-28,C964,Customer_716,North,Groceries,Eggs,5,260.22,1301.1
4008,2023-10-21,C180,Customer_786,East,Beauty,Lotion,3,69.33,207.99
4009,2024-05-22,C795,Customer_287,North,Beauty,Lotion,5,416.39,2081.95
4010,2024-06-18,C162,Customer_487,East,Beauty,Face Cream,1,112.84,112.84
4011,2023-05-19,C725,Customer_469,North,Electronics,Samsung TV,4,413.28,1653.12
4012,2023-04-02,C260,Customer_333,West,Beauty,Shampoo,2,454.86,909.72
4013,2024-08-02,C537,Customer_952,West,Electronics,Laptop,2,880.14,1760.28
4014,2023-05-12,C934,Customer_851,East,Clothing,Dress,3,595.74,1787.22
4015,2023-01-27,C849,Customer_533,East,Electronics,Laptop,4,815.91,3263.64
4016,2024-04-28,C999,Customer_304,East,Groceries,Juice,6,893.62,5361.72
4017,2023-01-04,C196,Customer_876,South,Groceries,Cereal,7,123.15,862.05
4018,2023-04-30,C865,Customer_455,West,Electronics,Laptop,4,756.93,3027.72
4019,2024-02-09,C658,Customer_310,West,Beauty,Face Cream,9,512.82,4615.38
4020,2024-03-18,C964,Customer_365,East,Furniture,Dining Table,6,944.81,5668.86
4021,2023-11-12,C749,Customer_171,South,Furniture,Dining Table,7,120.68,844.76
4022,2023-01-22,C665,Customer_592,North,Beauty,Face Cream,3,643.03,1929.09
4023,2023-06-21,C155,Customer_911,East,Beauty,Lotion,3,264.42,793.26
4024,2023-03-16,C848,Customer_655,North,Clothing,Sneakers,1,519.18,519.18
4025,2023-01-19,C904,Customer_239,East,Electronics,Smartwatch,2,229.01,458.02
4026,2023-07-04,C885,Customer_410,North,Electronics,iPhone 13,5,52.05,260.25
4027,2023-07-10,C318,Customer_525,South,Beauty,Shampoo,6,681.28,4087.68
4028,2024-08-23,C604,Customer_620,East,Electronics,Laptop,9,975.54,8779.86
4029,2023-07-11,C108,Customer_801,South,Beauty,Lipstick,9,103.74,933.66
4030,2023-05-04,C320,Customer_286,South,Groceries,Juice,4,583.15,2332.6
4031,2024-01-26,C657,Customer_356,South,Beauty,Face Cream,9,820.03,7380.27
4032,2024-05-16,C195,Customer_865,North,Furniture,Dining Table,3,191.06,573.18
4033,2024-01-31,C196,Customer_145,South,Beauty,Lipstick,2,141.26,282.52
4034,2024-07-23,C424,Customer_471,South,Beauty,Face Cream,1,297.66,297.66
4035,2023-08-03,C934,Customer_575,South,Electronics,Samsung TV,8,896.9,7175.2
4036,2023-10-13,C484,Customer_931,East,Beauty,Lipstick,3,168.78,506.34
4037,2023-10-18,C279,Customer_743,West,Beauty,Lipstick,4,967.28,3869.12
4038,2023-02-22,C834,Customer_717,West,Beauty,Lipstick,4,248.13,992.52
4039,2023-05-03,C671,Customer_944,West,Beauty,Face Cream,8,349.44,2795.52
4040,2024-07-11,C308,Customer_678,West,Groceries,Cereal,4,101.5,406.0
4041,2023-12-22,C183,Customer_597,East,Groceries,Cereal,4,910.42,3641.68
4042,2023-02-28,C455,Customer_238,East,Electronics,Smartwatch,5,139.32,696.6
4043,2023-07-23,C727,Customer_058,South,Groceries,Rice,7,878.7,6150.9
4044,2023-05-01,C402,Customer_842,South,Beauty,Lotion,2,467.19,934.38
4045,2024-09-18,C839,Customer_519,South,Clothing,Jeans,7,742.31,5196.17
4046,2024-04-25,C530,Customer_397,South,Electronics,AirPods,5,780.61,3903.05
4047,2024-05-06,C074,Customer_416,North,Electronics,AirPods,9,106.73,960.57
4048,2024-04-24,C847,Customer_633,West,Clothing,Dress,1,887.87,887.87
4049,2023-05-02,C015,Customer_867,East,Groceries,Rice,8,629.8,5038.4
4050,2023-04-18,C319,Customer_392,South,Beauty,Lipstick,6,321.1,1926.6
4051,2023-05-12,C013,Customer_536,West,Beauty,Perfume,4,567.84,2271.36
4052,2023-11-06,C971,Customer_070,North,Beauty,Lipstick,8,568.7,4549.6
4053,2024-10-10,C257,Customer_217,East,Clothing,Jacket,8,630.18,5041.44
4054,2023-11-27,C141,Customer_161,West,Beauty,Perfume,2,811.01,1622.02
4055,2023-12-02,C260,Customer_728,East,Groceries,Juice,8,138.89,1111.12
4056,2023-03-17,C917,Customer_542,South,Furniture,Bed Frame,7,729.34,5105.38
4057,2023-02-11,C945,Customer_869,North,Furniture,Bookshelf,4,459.87,1839.48
4058,2023-07-10,C279,Customer_748,East,Groceries,Eggs,8,42.92,343.36
4059,2024-02-03,C128,Customer_337,West,Clothing,T-Shirt,1,887.58,887.58
4060,2024-02-08,C186,Customer_169,East,Clothing,Jacket,2,857.74,1715.48
4061,2023-03-26,C647,Customer_558,South,Groceries,Rice,4,178.03,712.12
4062,2023-07-20,C289,Customer_340,East,Clothing,Sneakers,9,119.99,1079.91
4063,2023-09-05,C106,Customer_802,South,Groceries,Milk,4,447.54,1790.16
4064,2024-07-17,C483,Customer_704,East,Beauty,Shampoo,5,356.54,1782.7
4065,2023-07-20,C785,Customer_149,South,Electronics,iPhone 13,9,504.22,4537.98
4066,2024-03-18,C491,Customer_476,West,Groceries,Milk,3,485.81,1457.43
4067,2024-08-03,C536,Customer_778,South,Groceries,Milk,7,130.4,912.8
4068,2024-09-05,C684,Customer_746,West,Clothing,Sneakers,5,684.36,3421.8
4069,2024-05-25,C275,Customer_588,South,Electronics,Samsung TV,7,957.74,6704.18
4070,2024-01-15,C997,Customer_376,West,Clothing,Dress,4,483.1,1932.4
4071,2024-01-15,C741,Customer_304,West,Groceries,Milk,5,724.65,3623.25
4072,2023-01-07,C987,Customer_229,South,Groceries,Rice,2,989.29,1978.58
4073,2023-03-05,C957,Customer_870,East,Beauty,Shampoo,7,843.83,5906.81
4074,2024-08-30,C958,Customer_388,East,Electronics,Laptop,7,324.93,2274.51
4075,2024-02-18,C175,Customer_904,North,Beauty,Face Cream,1,330.29,330.29
4076,2024-04-18,C035,Customer_217,North,Electronics,Samsung TV,7,246.33,1724.31
4077,2023-08-20,C408,Customer_519,South,Beauty,Shampoo,1,817.43,817.43
4078,2024-05-03,C042,Customer_365,North,Beauty,Face Cream,5,794.3,3971.5
4079,2024-03-22,C603,Customer_481,South,Beauty,Perfume,6,284.94,1709.64
4080,2024-09-04,C916,Customer_103,North,Electronics,iPhone 13,5,753.86,3769.3
4081,2024-07-21,C205,Customer_014,North,Furniture,Dining Table,9,340.74,3066.66
4082,2023-01-06,C466,Customer_304,East,Clothing,Dress,8,724.63,5797.04
4083,2023-04-01,C515,Customer_068,North,Electronics,Samsung TV,3,845.92,2537.76
4084,2024-06-27,C308,Customer_925,North,Clothing,Sneakers,6,681.68,4090.08
4085,2023-11-27,C325,Customer_933,North,Electronics,Laptop,2,55.01,110.02
4086,2023-11-24,C187,Customer_192,North,Electronics,iPhone 13,7,593.23,4152.61
4087,2023-12-26,C351,Customer_108,East,Electronics,Smartwatch,5,458.48,2292.4
4088,2023-07-04,C330,Customer_561,North,Electronics,AirPods,8,265.16,2121.28
4089,2024-06-14,C607,Customer_447,East,Electronics,Samsung TV,1,682.41,682.41
4090,2024-10-11,C395,Customer_145,West,Groceries,Rice,9,626.37,5637.33
4091,2024-10-05,C837,Customer_084,North,Electronics,AirPods,2,453.07,906.14
4092,2024-08-20,C253,Customer_887,East,Groceries,Milk,5,282.29,1411.45
4093,2023-05-25,C795,Customer_776,South,Groceries,Cereal,8,112.26,898.08
4094,2024-04-09,C924,Customer_471,East,Groceries,Juice,6,397.81,2386.86
4095,2023-02-03,C969,Customer_007,West,Electronics,Smartwatch,6,726.68,4360.08
4096,2024-06-22,C907,Customer_125,East,Beauty,Lotion,4,43.75,175.0
4097,2024-08-18,C240,Customer_775,East,Clothing,Jacket,2,47.41,94.82
4098,2023-05-14,C320,Customer_231,West,Electronics,Samsung TV,8,967.73,7741.84
4099,2023-07-30,C921,Customer_156,South,Beauty,Lipstick,2,939.2,1878.4
4100,2023-08-28,C963,Customer_901,North,Furniture,Office Chair,6,893.42,5360.52
4101,2023-05-31,C195,Customer_168,South,Groceries,Juice,1,775.94,775.94
4102,2023-02-02,C362,Customer_482,North,Beauty,Lotion,9,136.08,1224.72
4103,2024-07-30,C589,Customer_171,West,Electronics,AirPods,4,454.47,1817.88
4104,2024-05-07,C207,Customer_154,East,Beauty,Face Cream,1,335.85,335.85
4105,2023-06-23,C001,Customer_747,West,Clothing,Jeans,2,875.44,1750.88
4106,2024-01-01,C107,Customer_173,North,Furniture,Dining Table,9,81.96,737.64
4107,2024-08-19,C552,Customer_447,East,Furniture,Dining Table,2,80.11,160.22
4108,2024-05-04,C885,Customer_349,South,Beauty,Face Cream,2,678.99,1357.98
4109,2023-08-11,C508,Customer_066,West,Electronics,AirPods,6,69.84,419.04
4110,2023-06-17,C159,Customer_161,North,Beauty,Face Cream,6,316.18,1897.08
4111,2024-05-19,C527,Customer_549,South,Groceries,Eggs,8,759.44,6075.52
4112,2023-05-20,C012,Customer_067,South,Electronics,Samsung TV,6,548.11,3288.66
4113,2023-10-26,C290,Customer_544,East,Electronics,Samsung TV,7,214.77,1503.39
4114,2024-06-12,C939,Customer_939,East,Electronics,Smartwatch,5,463.5,2317.5
4115,2023-05-11,C555,Customer_484,North,Electronics,Smartwatch,3,614.31,1842.93
4116,2023-02-14,C249,Customer_074,West,Groceries,Eggs,1,983.41,983.41
4117,2024-01-01,C808,Customer_786,South,Beauty,Shampoo,5,117.1,585.5
4118,2023-07-08,C138,Customer_948,South,Beauty,Shampoo,3,653.86,1961.58
4119,2023-04-30,C942,Customer_843,North,Clothing,Sneakers,9,514.65,4631.85
4120,2023-02-25,C411,Customer_678,South,Beauty,Shampoo,1,234.04,234.04
4121,2024-02-04,C453,Customer_419,East,Furniture,Sofa,6,952.78,5716.68
4122,2023-04-23,C115,Customer_051,North,Furniture,Dining Table,2,134.13,268.26
4123,2024-06-02,C780,Customer_515,East,Clothing,Jeans,1,434.06,434.06
4124,2023-11-21,C903,Customer_993,South,Beauty,Perfume,2,565.91,1131.82
4125,2023-07-15,C895,Customer_854,South,Furniture,Dining Table,6,469.14,2814.84
4126,2024-09-30,C777,Customer_227,South,Furniture,Sofa,3,253.44,760.32
4127,2023-06-26,C600,Customer_830,South,Electronics,AirPods,7,876.58,6136.06
4128,2023-12-08,C845,Customer_040,South,Beauty,Lotion,2,446.83,893.66
4129,2023-10-10,C903,Customer_273,North,Furniture,Bookshelf,6,585.1,3510.6
4130,2023-02-26,C536,Customer_258,West,Clothing,Sneakers,7,353.17,2472.19
4131,2023-10-18,C979,Customer_161,West,Groceries,Juice,3,296.03,888.09
4132,2023-04-20,C565,Customer_814,South,Groceries,Cereal,5,446.12,2230.6
4133,2023-09-29,C819,Customer_234,South,Beauty,Perfume,9,637.85,5740.65
4134,2024-03-10,C949,Customer_915,East,Clothing,Jacket,7,743.11,5201.77
4135,2024-05-06,C714,Customer_785,East,Beauty,Lipstick,5,185.44,927.2
4136,2023-10-13,C864,Customer_789,South,Clothing,Sneakers,4,59.29,237.16
4137,2023-08-16,C257,Customer_654,South,Clothing,Dress,2,269.36,538.72
4138,2023-12-26,C591,Customer_444,East,Furniture,Bookshelf,8,436.93,3495.44
4139,2024-02-27,C129,Customer_341,North,Clothing,Dress,2,761.34,1522.68
4140,2023-12-05,C566,Customer_687,East,Clothing,Jeans,1,954.61,954.61
4141,2023-03-06,C263,Customer_150,East,Furniture,Bed Frame,4,274.84,1099.36
4142,2023-08-19,C330,Customer_120,South,Groceries,Milk,9,244.11,2196.99
4143,2023-01-01,C910,Customer_814,East,Electronics,Samsung TV,8,804.04,6432.32
